land_id,location,latitude,longitude,area_sqft,zone_type,road_proximity_km,metro_proximity_km,infrastructure_score,year_established,soil_type,flood_risk,ownership_changes,litigation_count,survey_conflicts,area_mismatch,document_inconsistency_count,price_volatility,market_price,actual_value,location_score,dispute_risk,ownership_change_count,survey_conflict,price_change_pct,days_between_transfers,ownership_count_90days,price_vs_market_ratio,is_fraud,historical_prices,price_vs_area_median_ratio
96,Rajajinagar,12.979654,77.559557,600.0,residential,1.205,7.552,51.66,2001,black cotton,False,1,1,0,0,0,0.2721,7054813.06,7024408.28,68.7,medium,1,0,-0.4942,823.2,0,1.1246,False,"[4629910.57, 5347250.0, 5519509.23, 6041154.16, 6594673.36]",
97,Malleshwaram,12.986172,77.569193,727.58,residential,1.324,5.686,52.62,1981,sandy loam,False,0,1,0,0,1,0.3092,9795399.61,10834221.36,70.57,medium,0,0,0.0406,997.2,0,1.0185,False,"[6555950.4, 6838837.46, 7758657.16, 7932740.5, 9056526.36]",
98,JP Nagar,12.923112,77.604546,3461.66,residential,2.792,3.679,70.83,1995,black cotton,False,1,0,0,0,0,0.1083,38514895.98,44060195.09,79.96,low,1,0,-0.1826,1182.5,1,0.8396,False,"[25861001.79, 27171379.1, 30562985.47, 32715395.68, 35156857.54]",
99,Whitefield,12.9897,77.744778,600.0,commercial,3.835,1.706,76.25,2019,red laterite,False,5,0,0,0,1,0.1546,14081717.41,14610454.46,83.31,high,5,0,-0.3126,127.3,0,0.9211,False,"[9426720.14, 9844455.79, 11207065.84, 12197119.38, 12856101.19]",
100,Indiranagar,12.975149,77.600874,3709.61,residential,2.748,0.828,69.9,1985,black cotton,False,0,0,0,1,0,0.0488,68796941.75,58125832.65,81.82,low,0,0,-0.2225,974.5,0,1.1097,False,"[44932225.53, 48247367.02, 55067537.69, 57356085.03, 63513879.43]",
101,Whitefield,12.99194,77.747578,2874.99,residential,5.753,1.709,97.09,1992,red laterite,True,0,1,0,0,0,0.0629,32912833.96,33770758.0,92.0,low,0,0,0.1549,534.2,1,1.1138,False,"[21226953.44, 24429850.73, 26093323.11, 28933681.21, 30974064.67]",
102,BTM Layout,12.898455,77.569964,1092.78,industrial,0.839,4.555,69.86,2012,alluvial,False,1,1,1,0,0,0.4627,18711388.56,19502315.74,80.53,medium,1,1,0.1612,67.0,1,1.1203,False,"[12367592.78, 13347981.15, 15164048.3, 15958505.31, 16754242.63]",
103,Bannerghatta Road,12.871624,77.602928,57621.17,agricultural,5.772,1.221,66.09,1998,sandy loam,False,3,0,0,0,0,0.5336,122669219.12,125577198.9,76.87,medium,3,0,0.4251,376.9,0,0.8689,False,"[79208036.94, 89434389.69, 92967012.66, 103324032.14, 111063267.32]",
104,Rajajinagar,13.026967,77.574144,2397.73,industrial,0.351,2.227,74.46,1994,red laterite,True,1,1,0,0,1,0.4725,43444415.54,46205034.42,85.13,medium,1,0,0.0622,10.7,1,0.8326,False,"[28922439.4, 32733509.98, 34138883.13, 37824037.88, 40842546.32]",
105,Tumkur Road,13.061822,77.500276,771.69,industrial,2.694,1.956,55.49,2012,black cotton,False,1,1,0,0,0,0.0981,5740155.92,5778134.55,73.76,medium,1,0,-0.3796,492.9,0,1.0351,False,"[3909482.09, 4057997.16, 4509480.39, 4897412.79, 5346997.4]",
106,Sarjapur Road,12.928937,77.714371,799.03,residential,1.983,5.803,78.87,1989,sandy loam,False,1,1,0,0,0,0.6049,7617188.45,8369164.6,83.01,medium,1,0,0.0005,529.1,0,1.1386,False,"[5332689.55, 5489069.56, 5887369.03, 6374901.6, 7274817.92]",
107,JP Nagar,12.893121,77.601857,1317.24,residential,1.706,8.609,72.02,1980,alluvial,False,0,0,0,0,0,0.6345,14490464.17,13886647.55,77.59,low,0,0,-0.2866,623.0,0,1.0006,False,"[9169781.78, 10625447.86, 11250485.83, 12094699.87, 13651524.14]",
108,Nagarbhavi,12.944529,77.53013,600.0,commercial,0.931,4.808,22.28,1991,sandy loam,False,1,0,0,1,1,0.4621,9687000.34,10913175.13,56.46,medium,1,0,-0.2417,75.8,0,1.2667,False,"[6174349.71, 7057062.21, 7749461.35, 8436653.73, 8956959.19]",
109,Electronic City,12.832728,77.680791,600.0,commercial,1.752,1.672,82.4,2022,red laterite,False,1,0,0,0,0,0.0875,8722320.71,10017633.46,88.29,low,1,0,0.2051,395.8,0,1.006,False,"[5789210.72, 6119136.01, 6462526.11, 7624510.61, 8140644.93]",
110,Koramangala,12.918719,77.604645,1073.88,residential,0.441,2.271,70.54,2008,alluvial,False,1,0,0,0,1,0.7159,16731436.64,16331318.03,83.06,low,1,0,0.1085,78.8,0,0.9999,False,"[10671284.11, 11554344.4, 12536337.33, 14406350.32, 16111967.24]",
111,Bannerghatta Road,12.907407,77.613116,12379.36,agricultural,1.152,0.619,93.22,1996,black cotton,False,1,0,0,0,0,0.3833,27123168.02,26473514.23,95.08,low,1,0,0.2069,1172.4,0,1.1207,False,"[17554896.89, 19332669.77, 21414084.07, 24508063.42, 25632426.75]",
112,Marathahalli,12.944077,77.688108,764.25,residential,0.26,0.736,85.22,1983,alluvial,False,1,0,1,0,0,0.3905,8398957.34,8976374.5,91.79,medium,1,1,-0.0294,449.6,1,1.2195,False,"[5302501.1, 6051970.15, 6691018.77, 7045660.41, 7938549.45]",
113,Mysore Road,12.926567,77.482358,1166.39,residential,2.121,0.718,56.52,2008,alluvial,True,0,0,0,0,0,0.3615,5813447.16,5562856.03,75.78,low,0,0,0.2576,40.1,0,0.7571,False,"[3683654.89, 4010005.89, 4601475.22, 4990012.38, 5406387.04]",
114,Devanahalli,13.24964,77.710873,600.0,residential,0.252,0.56,85.39,1986,rocky,False,1,0,0,0,0,0.3221,3534280.93,3553782.38,92.02,low,1,0,-0.0434,82.8,0,0.7988,False,"[2243233.23, 2500495.8, 2871846.88, 3070660.01, 3219253.07]",
115,BTM Layout,12.8908,77.632594,2572.77,commercial,0.437,0.792,88.03,2023,alluvial,False,1,0,0,0,0,0.1784,74698200.97,83451103.62,92.99,low,1,0,0.3392,435.6,0,0.9436,False,"[45639559.66, 52416599.5, 59246577.92, 63296369.58, 68409135.03]",
116,Hoskote,13.034711,77.812607,1562.52,commercial,0.223,0.906,94.6,1992,alluvial,True,1,0,0,0,0,0.4043,15814857.76,17264012.29,96.37,low,1,0,0.1462,259.0,0,1.5686,False,"[10093307.77, 11363700.39, 12741913.21, 13600645.08, 14727408.22]",
117,Devanahalli,13.249465,77.712689,1662.34,residential,1.2,0.5,44.67,1984,sandy loam,False,1,0,0,0,0,0.3606,9237330.25,10887244.39,70.85,low,1,0,0.0083,533.2,1,0.9529,False,"[5962722.47, 6558623.3, 7462698.86, 8081260.28, 8968575.66]",
118,Marathahalli,12.924116,77.661568,31384.14,agricultural,4.612,4.09,64.04,1985,black cotton,False,4,0,0,0,0,0.3375,71763850.49,75492333.47,74.6,medium,4,0,0.113,131.8,0,0.9781,False,"[47522831.72, 50954609.73, 55395016.66, 63084651.84, 65570649.01]",
119,Tumkur Road,13.065506,77.507295,1414.72,residential,5.935,18.585,59.0,2013,sandy loam,True,0,0,0,0,1,0.0804,5817992.13,5801942.27,59.29,low,0,0,0.0555,429.1,0,1.1113,False,"[3875915.72, 4100530.86, 4636841.8, 4880160.75, 5501480.02]",
120,Malleshwaram,12.975593,77.585084,954.66,residential,0.187,8.454,46.51,1986,sandy loam,False,0,0,0,0,0,0.5564,11594711.28,12100090.5,66.32,low,0,0,0.459,77.9,0,1.1758,False,"[7250481.0, 8411489.35, 9113943.98, 9995060.03, 10691296.87]",
121,Devanahalli,13.201987,77.719902,33918.76,agricultural,2.517,0.5,98.83,2007,red laterite,False,1,1,0,0,0,0.2694,53352401.35,54924099.94,96.75,medium,1,0,0.1214,313.9,1,1.0306,False,"[34231690.38, 38578887.95, 41079067.29, 44807457.21, 49235143.72]",
122,Tumkur Road,13.044124,77.489936,1494.9,industrial,2.883,2.2,58.9,1989,sandy loam,True,0,0,0,0,0,0.0451,9171815.62,9451014.88,75.1,low,0,0,0.0596,1266.1,0,1.2096,False,"[5888769.7, 6419281.03, 7415268.88, 7826406.87, 8488210.45]",
123,Bannerghatta Road,12.896192,77.561368,27028.95,agricultural,1.908,7.845,81.67,1983,rocky,False,1,0,0,0,0,0.1435,61136832.66,63480436.13,82.84,low,1,0,0.0004,395.8,0,0.7851,False,"[38115723.69, 46551584.61, 51265762.06, 51623454.14, 58356435.13]",
124,Indiranagar,12.98823,77.64471,14912.55,agricultural,2.749,0.579,84.35,1982,rocky,False,0,0,0,0,0,0.5587,66411510.3,64736368.31,89.24,low,0,0,0.2708,20.5,0,0.8621,False,"[43045532.39, 49946462.63, 52911688.08, 57246405.99, 58443099.28]",
125,Electronic City,12.84334,77.655859,1311.63,commercial,0.665,7.526,43.44,2004,red laterite,True,2,1,1,0,0,0.5337,13590569.29,14402677.06,65.1,high,2,1,0.237,1795.4,0,1.2092,False,"[8595054.93, 9790787.64, 10790549.49, 11357683.95, 12441141.04]",
126,JP Nagar,12.889014,77.565784,1184.37,commercial,1.682,3.593,88.85,2002,black cotton,False,2,0,0,0,0,0.2766,32796722.35,30874623.57,90.04,low,2,0,-0.0085,68.3,1,1.002,False,"[21680894.49, 22706344.52, 25997128.59, 29017197.58, 30753794.59]",
127,Devanahalli,13.261061,77.727752,1830.37,residential,1.239,10.712,67.11,2006,black cotton,True,1,0,0,0,0,0.289,8922629.32,8831816.03,73.87,low,1,0,-0.2289,506.4,0,0.7728,False,"[5859577.54, 6063791.86, 6902204.7, 8040038.85, 8191123.27]",
128,Hoskote,13.089903,77.822045,695.69,residential,0.235,8.351,76.53,1993,sandy loam,False,1,0,0,1,1,0.1204,3524974.48,3636640.34,81.37,medium,1,0,-0.1655,304.2,0,0.7619,False,"[2380378.34, 2494917.66, 2765143.64, 3067826.67, 3285325.08]",
129,Whitefield,12.945685,77.734986,732.19,residential,2.456,4.521,68.63,2017,sandy loam,False,0,0,0,1,0,0.5528,7434660.02,6556115.68,78.49,low,0,0,0.014,139.5,0,0.854,False,"[4889257.32, 5231266.15, 5704425.77, 6262084.53, 6835081.73]",
130,Rajajinagar,12.98708,77.552105,1981.25,residential,1.709,4.29,70.69,2011,sandy loam,False,0,1,0,0,2,0.0848,26369719.15,28843974.27,80.38,medium,0,0,0.3972,78.1,0,1.0004,False,"[17019395.73, 19533250.99, 20878141.52, 22933532.25, 24598518.38]",
131,JP Nagar,12.904711,77.583515,1209.95,commercial,0.805,0.959,84.34,2002,black cotton,False,3,0,0,0,0,0.5187,31970483.92,28654479.25,90.68,medium,3,0,-0.0025,78.3,0,1.0841,False,"[20067595.09, 23029790.73, 25340305.65, 27980518.44, 29049284.49]",
132,Electronic City,12.844308,77.673716,2643.81,residential,1.605,0.5,79.85,2019,alluvial,False,3,0,0,0,1,0.2812,21906805.87,23809875.04,88.08,medium,3,0,-0.0885,781.9,0,0.9408,False,"[13345446.12, 15850127.77, 17461411.11, 18761258.09, 20385606.43]",
133,Indiranagar,12.974302,77.641612,1783.29,residential,3.732,2.147,56.88,2016,rocky,False,1,0,0,0,0,0.3138,31336527.93,29754138.24,73.36,low,1,0,-0.3802,825.2,0,1.0693,False,"[20919496.66, 22274752.63, 24581224.33, 26998948.57, 28378475.84]",
134,Hebbal,13.033642,77.61213,909.74,residential,4.044,0.826,75.12,1982,alluvial,False,0,0,0,0,0,0.3536,10432323.84,10553919.79,83.26,low,0,0,0.4384,250.3,1,0.9213,False,"[6749317.67, 7497973.34, 8583098.92, 8909597.72, 9743792.81]",
135,Mysore Road,12.962836,77.466522,2003.33,commercial,2.621,0.5,77.18,2014,alluvial,False,3,1,0,0,0,0.1576,25333772.12,27267730.64,85.83,medium,3,0,0.2023,43.8,0,1.2203,False,"[16932392.86, 17815982.99, 20710733.85, 22680753.76, 23545767.04]",
136,Hebbal,13.012723,77.566494,3096.52,residential,1.577,1.44,65.68,1992,black cotton,False,2,1,0,0,1,0.2066,37582850.28,44869028.68,80.27,medium,2,0,0.259,862.2,0,1.4593,False,"[24023389.3, 28282687.91, 30288493.24, 32382863.96, 36024547.91]",
137,Rajajinagar,13.005447,77.5868,9183.93,agricultural,2.144,7.878,78.17,2013,alluvial,False,0,0,0,0,1,0.0382,27020144.96,28321209.21,80.86,low,0,0,0.3004,267.0,0,0.9293,False,"[18276962.23, 19272790.14, 21480328.86, 23549025.0, 25144260.61]",
138,Domlur,12.983723,77.660488,2134.33,residential,1.215,0.5,55.44,2003,red laterite,True,3,0,0,0,1,0.1512,27768908.89,25025789.36,76.23,medium,3,0,0.0188,231.0,0,1.0864,False,"[17277331.6, 19472525.55, 21183088.51, 24155021.05, 25167321.84]",
139,Yelahanka,13.133383,77.574227,1187.68,residential,0.338,1.385,79.79,1980,sandy loam,False,0,0,0,0,1,0.5119,9501709.07,10516098.79,88.48,low,0,0,0.0811,209.3,0,1.0717,False,"[6212676.91, 7189354.88, 7777675.3, 7822297.83, 8593592.45]",
140,Old Madras Road,12.967133,77.652713,2684.17,commercial,1.218,2.207,38.44,1991,red laterite,False,2,1,1,0,0,0.2636,41851450.73,42846080.24,66.36,high,2,1,0.4322,181.7,0,1.025,False,"[26553476.2, 29154537.78, 31678355.46, 35983173.95, 39512038.8]",
141,Old Madras Road,13.006342,77.670214,13433.71,agricultural,1.889,2.858,60.08,1987,rocky,True,2,0,0,0,1,0.1336,23502116.54,24557208.01,76.05,medium,2,0,0.1049,298.6,0,1.1176,False,"[15724812.13, 16698500.02, 18438865.82, 20379003.59, 21805975.58]",
142,Sarjapur Road,12.861698,77.700981,1697.62,residential,2.283,0.802,37.94,1998,sandy loam,False,0,0,0,1,0,0.1322,16163711.64,17441459.71,66.27,low,0,0,0.2069,371.1,0,1.0862,False,"[10768460.85, 11776998.25, 12647682.68, 13300589.33, 15516850.12]",
143,Rajajinagar,12.941999,77.56224,8092.19,commercial,6.864,13.321,84.48,1988,alluvial,False,2,0,0,0,0,0.2142,195171568.42,172575295.73,75.41,low,2,0,0.2776,251.3,0,0.9152,False,"[124183444.35, 141919234.9, 146704255.01, 167803375.34, 181900924.32]",
144,Bannerghatta Road,12.896182,77.594095,1953.19,commercial,3.755,3.459,64.17,2007,rocky,False,3,1,0,0,0,0.4407,31957768.45,33250702.4,75.94,medium,3,0,0.2207,907.8,1,1.237,False,"[20867529.3, 24935875.44, 24843254.38, 28008212.81, 30055151.49]",
145,Bannerghatta Road,12.885317,77.632046,997.75,residential,0.412,2.954,47.52,1993,sandy loam,True,1,0,0,1,0,0.3673,6639074.01,6714237.81,71.03,medium,1,0,0.028,152.9,0,1.0363,False,"[4225287.42, 4887111.26, 5223049.69, 5825819.74, 6434718.35]",
146,Whitefield,12.975797,77.754417,162607.39,agricultural,0.478,0.5,95.28,2006,alluvial,False,0,0,1,0,0,0.284,468376156.97,527170686.89,96.81,low,0,1,0.0515,345.4,0,0.9307,False,"[305857114.13, 334597385.93, 379867640.89, 415886675.84, 427315890.54]",
147,BTM Layout,12.926323,77.599801,1274.18,commercial,0.265,2.66,87.33,1997,red laterite,False,1,0,0,0,0,0.2575,31141263.31,33971940.72,91.3,low,1,0,0.2544,142.6,0,1.4398,False,"[19959708.03, 22842380.26, 24519365.14, 26187104.36, 29298133.28]",
148,Rajajinagar,13.015658,77.570422,2430.55,commercial,3.35,7.273,95.6,2021,sandy loam,True,3,0,0,0,1,0.2282,47536657.81,44024167.77,88.97,medium,3,0,0.254,559.9,0,0.9791,False,"[31537235.11, 33908482.0, 37612285.98, 40333358.58, 43167813.23]",
149,Koramangala,12.936278,77.626421,94014.79,agricultural,3.061,0.992,89.88,2020,alluvial,True,3,1,0,0,0,0.1798,373434430.23,421377365.04,91.39,medium,3,0,0.3521,43.1,0,1.0459,False,"[239019958.89, 269424967.47, 283996217.82, 317986789.45, 347949996.01]",
150,Sarjapur Road,12.959467,77.692996,5215.76,agricultural,10.737,1.731,91.16,1985,red laterite,False,5,0,0,0,0,0.2602,13034346.7,13965869.18,84.53,high,5,0,0.1978,83.6,0,1.0316,False,"[8783757.59, 9303240.88, 9972343.43, 11154882.54, 11974245.22]",
151,Tumkur Road,13.056128,77.524063,849.62,commercial,1.845,0.5,91.24,2012,rocky,False,2,0,0,1,0,0.2477,10387308.36,9677783.4,93.56,medium,2,0,0.2092,646.2,0,0.9766,False,"[6866463.41, 7408663.48, 7642863.77, 9700006.03, 9689772.2]",
152,Electronic City,12.87675,77.686936,24782.2,agricultural,4.378,15.076,75.26,2016,rocky,True,1,0,0,0,0,0.1094,40350773.54,42122282.14,71.63,low,1,0,-0.0516,80.9,2,1.0808,False,"[26299981.73, 27808615.25, 30695181.04, 34627461.01, 37797514.86]",
153,HSR Layout,12.864943,77.619331,1379.78,commercial,2.148,0.5,82.62,2021,rocky,False,2,0,0,0,0,0.1046,33858162.27,37665100.5,88.98,low,2,0,-0.0853,393.1,1,0.8479,False,"[22483251.37, 24538660.89, 25944871.73, 27422086.82, 31420224.02]",
154,Rajajinagar,13.017695,77.523978,1841.77,commercial,5.18,9.14,70.25,2004,rocky,False,3,0,0,0,1,0.3767,43035814.64,41099931.53,73.15,medium,3,0,0.2552,1405.9,0,1.1074,False,"[27513678.82, 29899070.49, 34711016.77, 35654676.01, 40554342.75]",
155,Old Madras Road,13.006385,77.678683,2545.91,commercial,3.192,1.502,63.28,1992,black cotton,False,2,0,0,0,1,0.2968,38244722.44,43462465.73,77.56,medium,2,0,-0.0835,296.0,0,0.6835,False,"[23780462.87, 27638763.85, 30927722.5, 32631977.98, 36860202.17]",
156,Sarjapur Road,12.862033,77.690992,9037.63,commercial,2.574,3.543,81.89,2002,sandy loam,False,2,0,1,0,0,0.1792,151564429.73,141578756.69,85.79,medium,2,1,0.0548,83.0,1,0.7663,False,"[104330546.27, 109845335.27, 121376994.78, 133560724.25, 142605233.1]",
157,Bellandur,12.934111,77.691417,600.0,residential,2.082,4.549,87.86,2015,sandy loam,False,1,0,0,0,0,0.2991,5864738.09,5774503.8,88.42,low,1,0,0.4048,154.7,0,1.3286,False,"[3863366.1, 4161140.83, 4435225.05, 4880623.85, 5733645.64]",
158,Kengeri,12.900241,77.447205,15435.12,agricultural,3.209,0.607,40.56,2012,black cotton,False,1,0,0,0,0,0.2783,23480900.7,22870374.78,66.91,low,1,0,0.3651,693.7,0,0.7739,False,"[15414017.99, 16790871.12, 19143192.79, 19841615.64, 22111075.8]",
159,Electronic City,12.851501,77.698334,30472.36,agricultural,1.36,2.346,86.45,2000,alluvial,False,1,1,0,0,0,0.3056,67358965.48,76545742.32,90.12,medium,1,0,0.1354,173.3,0,0.6472,False,"[43887319.07, 49118194.68, 52760378.32, 56629094.11, 61535283.02]",
160,Nagarbhavi,12.983222,77.49557,600.0,residential,0.254,1.575,92.74,2013,alluvial,False,3,1,0,0,1,0.6565,6907067.06,6945946.05,94.88,high,3,0,-0.014,514.2,0,0.7783,False,"[4381306.77, 4972677.96, 5241616.38, 5767756.21, 6442293.87]",
161,Yelahanka,13.070917,77.580176,29031.04,agricultural,0.102,0.5,65.37,2015,rocky,False,0,0,0,0,0,0.752,62900548.72,60296642.74,82.19,low,0,0,0.0292,600.9,0,1.3132,False,"[40724740.06, 45527708.44, 49634768.23, 57263338.9, 58656948.65]",
162,BTM Layout,12.936898,77.608833,1798.7,residential,1.63,7.164,50.75,1996,red laterite,False,0,0,0,0,0,0.3402,16866999.02,18067334.98,68.18,low,0,0,0.2769,278.2,1,0.6775,False,"[10835670.64, 12178355.09, 13669000.84, 14488877.52, 15917295.34]",
163,BTM Layout,12.91673,77.59054,2344.59,residential,2.286,0.5,71.8,1989,alluvial,False,3,0,0,0,0,0.0395,33247718.81,36116420.74,83.44,medium,3,0,0.0509,611.5,1,0.828,False,"[21874369.72, 23745244.43, 26339425.21, 29656248.43, 31082014.47]",
164,Malleshwaram,13.030557,77.570965,600.0,commercial,0.205,4.237,82.2,2002,red laterite,False,3,0,1,0,0,0.3579,17985392.63,19545221.25,87.53,high,3,1,-0.0796,152.4,1,0.7375,False,"[11335825.7, 12834552.28, 13447948.84, 15516861.06, 17198374.27]",
165,Indiranagar,12.974297,77.638073,1147.92,residential,0.845,1.508,95.68,2023,sandy loam,False,3,0,0,0,0,0.2907,21294720.08,21742042.47,95.87,medium,3,0,0.3639,290.4,0,0.9507,False,"[13270270.84, 15395968.79, 17242518.75, 18778169.1, 20349149.83]",
166,Devanahalli,13.237392,77.735508,32388.74,agricultural,0.972,0.853,61.67,1981,red laterite,False,1,1,0,0,1,0.2571,50922614.04,53866827.24,79.28,medium,1,0,0.1054,464.1,0,0.9215,False,"[31196971.75, 37178530.19, 38695518.79, 42776694.43, 48194304.89]",
167,Hebbal,13.035541,77.627267,8208.96,agricultural,2.068,4.399,90.74,2014,sandy loam,False,1,1,0,0,0,0.2424,27500551.76,27348850.02,89.99,medium,1,0,-0.0843,73.6,0,0.9135,False,"[17962286.3, 20199890.12, 21214411.5, 24460972.48, 25954104.39]",
168,Marathahalli,12.961137,77.73023,2984.49,residential,0.816,3.418,59.73,1993,black cotton,True,0,0,0,0,0,0.1015,26713169.45,30913444.49,76.4,low,0,0,0.1797,127.9,1,1.3341,False,"[17838679.57, 18656388.44, 21729240.66, 22804412.17, 24516691.77]",
169,Koramangala,12.921944,77.57921,831.58,residential,0.251,1.515,28.49,2020,black cotton,True,1,0,0,0,0,0.1316,9654665.12,10814135.96,62.81,low,1,0,0.3028,422.3,0,0.7842,False,"[6396305.15, 7063973.18, 7463670.4, 8700069.96, 9329177.51]",
170,Banashankari,12.915574,77.528097,600.0,residential,0.45,2.878,64.93,1981,rocky,False,0,0,0,0,0,0.3384,6353657.62,7089455.51,79.76,low,0,0,-0.1919,426.1,0,0.9816,False,"[4206761.17, 4629326.2, 5061296.49, 5267182.59, 5923236.37]",
171,Bellandur,12.901162,77.630502,1534.31,commercial,0.478,1.131,81.49,1998,alluvial,False,1,0,0,0,0,0.6521,35681177.08,39091873.55,89.41,low,1,0,0.0099,271.9,0,1.0609,False,"[23263800.32, 25279392.0, 27967371.04, 28986465.97, 32400454.89]",
172,Whitefield,12.961107,77.726129,2877.55,industrial,4.624,7.971,77.68,1995,rocky,False,3,1,0,0,0,0.2131,34099753.05,36704337.59,78.3,medium,3,0,-0.0017,635.0,0,0.8236,False,"[22793520.46, 25732489.93, 26295423.94, 29450489.5, 32461861.66]",
173,Rajajinagar,13.004226,77.54001,600.0,commercial,0.836,1.506,72.38,2022,sandy loam,False,3,0,0,1,1,0.4358,18363549.12,17498527.27,84.23,high,3,0,0.1731,263.2,0,1.0876,False,"[11745247.04, 13470121.7, 14494793.83, 16229852.35, 16607093.74]",
174,Electronic City,12.837153,77.685211,697.68,residential,3.135,1.125,83.11,2023,rocky,False,2,0,0,0,0,0.182,5641959.88,6117752.48,87.83,low,2,0,0.218,852.5,0,0.928,False,"[3542634.38, 4093754.09, 4468004.12, 4845729.95, 5311999.35]",
175,Bellandur,12.945881,77.665601,617.75,commercial,2.097,5.575,88.53,2004,red laterite,False,0,0,0,0,0,0.3369,11683473.35,12244263.32,87.92,low,0,0,-0.0779,532.6,0,1.0674,False,"[7376793.29, 8092105.52, 9113083.95, 9957058.24, 10799327.17]",
176,Marathahalli,12.955391,77.690759,2457.41,residential,9.435,0.5,92.35,1980,sandy loam,False,2,0,1,0,0,0.4544,21314834.57,24052415.71,87.29,medium,2,1,-0.3132,151.2,1,0.9806,False,"[14395632.46, 15675107.21, 17066037.7, 18425395.42, 19637703.05]",
177,Domlur,12.93227,77.642335,1033.93,commercial,0.796,1.248,95.26,1981,black cotton,False,1,0,0,0,3,0.3201,28002165.98,30704916.64,95.92,medium,1,0,0.3179,201.2,0,0.6309,False,"[17723161.61, 19491099.49, 21732757.2, 24057824.57, 25395173.18]",
178,Yelahanka,13.112645,77.562114,1064.7,residential,0.431,1.883,70.55,2006,alluvial,False,1,0,0,0,1,0.5374,9238544.06,9964015.82,83.38,low,1,0,-0.22,440.7,0,1.2351,False,"[6036375.96, 6615825.22, 7225040.63, 8159765.35, 8137195.31]",
179,Mysore Road,12.936528,77.463228,1513.62,commercial,0.134,8.556,58.3,1981,sandy loam,False,2,0,0,0,0,0.3091,17622563.8,16249841.22,72.18,low,2,0,0.1278,899.4,0,1.3727,False,"[11319420.5, 11859126.36, 14005907.12, 15424036.74, 15912785.23]",
180,HSR Layout,12.906933,77.628829,724.3,residential,0.689,12.018,73.7,2009,sandy loam,False,2,0,0,0,0,0.2568,7790683.79,8053774.89,76.61,low,2,0,0.027,78.8,0,0.9682,False,"[4873375.37, 5344673.99, 6164556.49, 6646888.59, 7201917.71]",
181,Hebbal,13.059751,77.592952,600.0,industrial,2.881,5.042,50.2,1989,red laterite,False,3,0,0,0,0,0.2031,7809811.59,7817211.72,68.48,medium,3,0,0.1006,289.2,0,0.8384,False,"[5018901.75, 5470991.84, 6346545.62, 6758976.56, 7078084.8]",
182,Indiranagar,12.955183,77.642339,3493.92,residential,0.223,2.713,73.1,1998,alluvial,False,0,0,0,0,0,0.3455,53585642.82,56675691.85,84.18,low,0,0,0.4728,50.6,1,1.2711,True,"[34079882.8, 37647055.51, 43839408.83, 46845875.66, 49699087.44]",
183,Mysore Road,12.953295,77.510013,3728.42,commercial,0.702,4.094,80.86,2021,black cotton,False,1,0,0,0,0,0.2532,51496303.81,52058211.96,86.53,low,1,0,0.8196,131.1,0,1.3403,False,"[35230909.09, 38572836.31, 40444464.84, 43863969.35, 47518354.46]",
